date,close,open,high,low,volume,pct_change
2012年11月12日,"2,251.85","2,242.96","2,254.70","2,232.74",34.72K,0.49%
2012年11月9日,"2,240.92","2,241.76","2,252.20","2,235.23",30.51K,-0.20%
2012年11月8日,"2,245.41","2,269.58","2,275.40","2,245.40",35.43K,-1.84%
2012年11月7日,"2,287.51","2,288.76","2,300.89","2,277.02",33.07K,-0.21%
2012年11月6日,"2,292.21","2,301.98","2,304.05","2,260.51",39.28K,-0.42%
2012年11月5日,"2,301.88","2,302.74","2,318.23","2,290.14",39.51K,-0.21%
2012年11月2日,"2,306.77","2,297.90","2,309.67","2,284.72",39.83K,0.39%
2012年11月1日,"2,297.88","2,256.61","2,305.63","2,256.41",50.76K,1.91%
2012年10月31日,"2,254.82","2,241.43","2,256.09","2,233.68",37.17K,0.67%
2012年10月30日,"2,239.88","2,236.32","2,257.95","2,231.78",34.08K,0.18%
2012年10月29日,"2,235.85","2,241.80","2,248.14","2,227.65",27.58K,-0.54%
2012年10月26日,"2,247.91","2,291.31","2,293.18","2,237.06",40.90K,-1.89%
2012年10月25日,"2,291.24","2,306.73","2,322.92","2,288.60",44.35K,-0.72%
2012年10月24日,"2,307.78","2,303.40","2,321.43","2,302.17",37.54K,-0.19%
2012年10月23日,"2,312.08","2,340.89","2,344.04","2,309.25",37.22K,-1.26%
2012年10月22日,"2,341.59","2,320.47","2,347.89","2,315.89",34.37K,0.39%
2012年10月19日,"2,332.47","2,335.11","2,342.53","2,328.73",35.93K,-0.15%
2012年10月18日,"2,336.08","2,307.49","2,341.12","2,305.88",50.62K,1.53%
2012年10月17日,"2,300.80","2,307.36","2,312.17","2,280.82",33.35K,0.11%
2012年10月16日,"2,298.16","2,293.24","2,315.45","2,287.59",32.06K,0.14%
2012年10月15日,"2,294.86","2,306.01","2,307.88","2,278.46",28.65K,-0.42%
2012年10月12日,"2,304.53","2,311.28","2,332.15","2,287.01",36.87K,0.09%
2012年10月11日,"2,302.53","2,315.90","2,321.35","2,300.93",41.30K,-0.93%
2012年10月10日,"2,324.12","2,314.59","2,325.75","2,304.61",42.69K,0.17%
2012年10月9日,"2,320.16","2,281.75","2,327.73","2,281.75",52.55K,2.21%
2012年10月8日,"2,270.05","2,291.96","2,305.18","2,258.11",35.53K,-1.01%
2012年9月28日,"2,293.11","2,235.06","2,297.03","2,234.32",57.88K,1.84%
2012年9月27日,"2,251.72","2,186.00","2,266.30","2,185.77",53.02K,3.06%
2012年9月26日,"2,184.89","2,208.91","2,216.82","2,181.08",27.46K,-1.14%
2012年9月25日,"2,210.15","2,209.97","2,225.33","2,202.38",27.88K,-0.24%
2012年9月24日,"2,215.52","2,183.97","2,225.80","2,172.88",37.50K,0.75%
2012年9月21日,"2,199.06","2,190.33","2,217.47","2,186.53",38.12K,0.14%
2012年9月20日,"2,195.95","2,236.19","2,236.19","2,194.22",42.55K,-2.24%
2012年9月19日,"2,246.24","2,237.22","2,249.24","2,229.49",34.35K,0.49%
2012年9月18日,"2,235.24","2,249.43","2,253.14","2,228.04",33.23K,-1.04%
2012年9月17日,"2,258.70","2,312.05","2,314.99","2,258.18",48.99K,-2.45%
2012年9月14日,"2,315.54","2,324.01","2,332.42","2,298.83",61.57K,0.74%
2012年9月13日,"2,298.46","2,316.68","2,325.53","2,298.37",42.05K,-0.93%
2012年9月12日,"2,320.07","2,325.93","2,337.20","2,298.30",49.62K,0.35%
2012年9月11日,"2,311.89","2,316.53","2,316.53","2,294.82",46.26K,-0.64%
2012年9月10日,"2,326.67","2,320.56","2,334.50","2,313.57",65.33K,0.41%
2012年9月7日,"2,317.18","2,233.91","2,341.52","2,233.91",94.53K,4.48%
2012年9月6日,"2,217.82","2,204.44","2,218.68","2,199.86",31.70K,0.82%
2012年9月5日,"2,199.88","2,199.74","2,209.54","2,186.96",34.75K,-0.21%
2012年9月4日,"2,204.41","2,231.72","2,234.88","2,199.51",34.85K,-1.08%
2012年9月3日,"2,228.37","2,201.12","2,236.56","2,197.71",38.55K,1.07%
2012年8月31日,"2,204.87","2,205.57","2,218.87","2,203.12",25.97K,-0.29%
2012年8月30日,"2,211.37","2,204.51","2,223.20","2,188.72",35.49K,-0.16%
2012年8月29日,"2,214.81","2,230.20","2,240.11","2,214.43",29.01K,-1.05%
2012年8月28日,"2,238.41","2,226.90","2,250.60","2,222.00",33.77K,0.46%
2012年8月27日,"2,228.20","2,268.49","2,268.49","2,228.15",37.39K,-2.09%
2012年8月24日,"2,275.68","2,295.68","2,299.30","2,274.57",31.87K,-1.15%
2012年8月23日,"2,302.20","2,298.18","2,311.65","2,285.37",31.34K,0.29%
2012年8月22日,"2,295.59","2,315.14","2,317.37","2,285.76",31.71K,-0.78%
2012年8月21日,"2,313.70","2,301.93","2,327.38","2,296.55",34.90K,0.52%
2012年8月20日,"2,301.79","2,294.90","2,307.41","2,279.95",27.40K,-0.51%
2012年8月17日,"2,313.48","2,318.43","2,322.89","2,295.16",26.07K,-0.27%
2012年8月16日,"2,319.67","2,327.91","2,335.40","2,317.06",25.90K,-0.51%
2012年8月15日,"2,331.61","2,350.02","2,350.02","2,330.15",30.58K,-1.08%
2012年8月14日,"2,357.02","2,352.66","2,357.85","2,324.91",39.85K,0.22%
2012年8月13日,"2,351.93","2,394.50","2,394.50","2,350.81",44.78K,-1.99%
2012年8月10日,"2,399.75","2,409.94","2,413.42","2,395.91",34.70K,-0.50%
2012年8月9日,"2,411.70","2,388.43","2,412.14","2,378.85",35.66K,0.92%
2012年8月8日,"2,389.80","2,390.96","2,405.18","2,382.82",37.81K,0.04%
2012年8月7日,"2,388.87","2,383.26","2,390.78","2,379.45",38.29K,0.14%
2012年8月6日,"2,385.61","2,350.12","2,388.36","2,348.12",41.82K,1.35%
2012年8月3日,"2,353.74","2,340.25","2,354.16","2,329.93",29.77K,0.81%
2012年8月2日,"2,334.88","2,354.07","2,358.56","2,325.61",31.52K,-1.01%
2012年8月1日,"2,358.65","2,332.13","2,371.12","2,331.95",31.42K,1.10%
2012年7月31日,"2,332.92","2,336.88","2,350.07","2,329.51",32.10K,-0.12%
2012年7月30日,"2,335.79","2,350.78","2,367.03","2,334.00",30.49K,-0.57%
2012年7月27日,"2,349.11","2,353.94","2,364.98","2,341.29",31.09K,0.07%
2012年7月26日,"2,347.49","2,360.13","2,374.87","2,344.70",31.31K,-0.53%
2012年7月25日,"2,360.08","2,368.38","2,381.04","2,357.47",24.90K,-0.67%
2012年7月24日,"2,375.99","2,353.22","2,392.35","2,352.80",30.31K,0.45%
2012年7月23日,"2,365.43","2,379.89","2,379.89","2,357.51",32.39K,-1.38%
2012年7月20日,"2,398.45","2,415.71","2,423.80","2,392.18",37.62K,-1.07%
2012年7月19日,"2,424.32","2,407.44","2,444.06","2,401.29",46.95K,0.41%
2012年7月18日,"2,414.34","2,412.06","2,420.78","2,373.65",41.75K,0.01%
2012年7月17日,"2,414.20","2,391.90","2,421.93","2,391.28",33.42K,0.60%
2012年7月16日,"2,399.73","2,452.59","2,452.59","2,399.61",42.77K,-2.08%
2012年7月13日,"2,450.63","2,441.01","2,467.99","2,438.98",36.73K,0.06%
2012年7月12日,"2,449.18","2,420.04","2,460.56","2,404.58",56.72K,0.97%
2012年7月11日,"2,425.57","2,402.18","2,427.80","2,402.15",37.62K,0.78%
2012年7月10日,"2,406.71","2,411.00","2,426.53","2,402.37",35.55K,-0.39%
2012年7月9日,"2,416.04","2,455.89","2,470.20","2,414.95",49.22K,-2.29%
2012年7月6日,"2,472.61","2,435.06","2,477.23","2,420.36",49.61K,1.74%
2012年7月5日,"2,430.37","2,450.30","2,450.30","2,420.00",34.73K,-1.40%
2012年7月4日,"2,464.92","2,474.53","2,481.34","2,455.99",34.45K,-0.15%
2012年7月3日,"2,468.72","2,464.85","2,490.55","2,457.45",38.69K,0.14%
2012年7月2日,"2,465.24","2,473.55","2,473.97","2,452.99",40.51K,0.15%
2012年6月29日,"2,461.61","2,418.86","2,462.82","2,417.49",38.00K,1.48%
2012年6月28日,"2,425.73","2,451.66","2,459.19","2,425.24",30.54K,-0.88%
2012年6月27日,"2,447.20","2,452.67","2,470.76","2,444.34",30.01K,-0.31%
2012年6月26日,"2,454.91","2,442.56","2,465.12","2,434.64",31.73K,-0.07%
2012年6月25日,"2,456.52","2,501.16","2,501.16","2,455.01",40.11K,-2.22%
2012年6月21日,"2,512.18","2,547.05","2,547.05","2,502.42",35.40K,-1.58%
2012年6月20日,"2,552.61","2,563.64","2,570.66","2,549.44",29.85K,-0.23%
2012年6月19日,"2,558.62","2,577.36","2,577.36","2,556.10",32.70K,-0.88%
2012年6月18日,"2,581.21","2,576.63","2,593.22","2,572.99",35.69K,0.51%
2012年6月15日,"2,568.05","2,565.19","2,580.17","2,538.57",42.79K,0.30%
2012年6月14日,"2,560.42","2,573.33","2,584.71","2,558.57",40.25K,-0.78%
2012年6月13日,"2,580.64","2,546.79","2,581.11","2,539.63",45.02K,1.59%
2012年6月12日,"2,540.18","2,543.76","2,553.91","2,529.95",37.94K,-0.71%
2012年6月11日,"2,558.26","2,529.60","2,565.43","2,523.77",40.10K,1.34%
2012年6月8日,"2,524.33","2,558.84","2,559.13","2,520.41",43.86K,-0.70%
2012年6月7日,"2,542.18","2,579.43","2,584.04","2,536.26",34.84K,-0.60%
2012年6月6日,"2,557.40","2,564.23","2,573.74","2,547.33",33.86K,-0.06%
2012年6月5日,"2,558.84","2,565.19","2,573.89","2,548.76",37.78K,-0.01%
2012年6月4日,"2,559.03","2,598.73","2,608.32","2,558.92",52.48K,-2.81%
2012年6月1日,"2,633.00","2,633.60","2,653.86","2,623.29",44.19K,0.04%
2012年5月31日,"2,632.04","2,623.16","2,645.59","2,617.23",44.11K,-0.39%
2012年5月30日,"2,642.26","2,646.37","2,655.16","2,636.52",51.86K,-0.32%
2012年5月29日,"2,650.85","2,615.14","2,658.26","2,612.56",72.14K,1.38%
2012年5月28日,"2,614.69","2,562.60","2,614.85","2,545.34",56.34K,1.62%
2012年5月25日,"2,573.10","2,595.26","2,602.17","2,565.65",39.27K,-0.85%
2012年5月24日,"2,595.26","2,613.09","2,630.41","2,588.21",42.84K,-0.83%
2012年5月23日,"2,616.87","2,621.79","2,635.78","2,598.29",43.72K,-0.41%
2012年5月22日,"2,627.53","2,598.17","2,627.60","2,597.60",42.77K,1.56%
2012年5月21日,"2,587.23","2,572.37","2,604.22","2,563.97",38.60K,0.51%
2012年5月18日,"2,573.98","2,595.55","2,603.19","2,567.30",43.42K,-1.53%
2012年5月17日,"2,613.94","2,577.96","2,619.59","2,571.20",43.73K,1.53%
2012年5月16日,"2,574.65","2,610.16","2,612.62","2,574.08",43.28K,-1.63%
2012年5月15日,"2,617.37","2,597.64","2,618.18","2,591.60",45.77K,0.07%
2012年5月14日,"2,615.53","2,653.81","2,656.28","2,613.35",52.08K,-0.81%
2012年5月11日,"2,636.92","2,652.31","2,666.57","2,636.52",41.01K,-0.76%
2012年5月10日,"2,657.21","2,657.87","2,667.68","2,649.38",46.96K,-0.01%
2012年5月9日,"2,657.51","2,685.19","2,685.19","2,655.32",58.40K,-1.91%
2012年5月8日,"2,709.12","2,717.41","2,717.82","2,683.56",63.11K,-0.32%
2012年5月7日,"2,717.78","2,699.45","2,717.78","2,694.32",68.55K,0.07%
2012年5月4日,"2,715.88","2,689.62","2,716.03","2,677.14",63.22K,0.91%
2012年5月3日,"2,691.52","2,679.52","2,693.88","2,675.81",59.36K,0.30%
2012年5月2日,"2,683.49","2,660.67","2,697.95","2,643.53",80.15K,2.18%
2012年4月27日,"2,626.16","2,630.55","2,637.92","2,623.60",48.23K,-0.20%
2012年4月26日,"2,631.49","2,632.72","2,643.77","2,617.09",58.97K,0.21%
2012年4月25日,"2,625.99","2,598.23","2,631.44","2,593.33",62.47K,0.81%
2012年4月24日,"2,604.87","2,594.80","2,640.30","2,559.46",71.14K,-0.04%
2012年4月23日,"2,606.04","2,624.75","2,632.09","2,599.11",58.67K,-0.79%
2012年4月20日,"2,626.84","2,591.51","2,627.38","2,589.35",61.45K,1.19%
2012年4月19日,"2,596.06","2,598.33","2,606.86","2,585.30",46.45K,-0.15%
2012年4月18日,"2,599.91","2,550.91","2,602.11","2,546.00",58.69K,2.28%
2012年4月17日,"2,541.88","2,572.36","2,578.76","2,541.53",37.82K,-1.25%
2012年4月16日,"2,574.04","2,564.23","2,586.20","2,559.78",40.84K,-0.25%
2012年4月13日,"2,580.45","2,575.05","2,593.79","2,570.03",53.09K,0.39%
2012年4月12日,"2,570.44","2,522.83","2,570.84","2,516.57",56.49K,2.00%
2012年4月11日,"2,520.04","2,494.52","2,541.13","2,489.32",42.51K,0.01%
2012年4月10日,"2,519.79","2,490.28","2,519.81","2,459.35",41.34K,0.99%
2012年4月9日,"2,495.15","2,510.53","2,518.38","2,491.59",35.37K,-0.98%
2012年4月6日,"2,519.83","2,509.45","2,525.53","2,502.70",42.37K,0.28%
2012年4月5日,"2,512.83","2,449.21","2,517.39","2,441.27",54.33K,2.36%
2012年3月30日,"2,454.90","2,447.94","2,461.98","2,438.49",37.03K,0.48%
2012年3月29日,"2,443.12","2,463.69","2,476.48","2,429.73",46.13K,-1.28%
2012年3月28日,"2,474.90","2,538.46","2,540.42","2,471.03",50.01K,-2.84%
2012年3月27日,"2,547.14","2,565.55","2,571.90","2,544.37",35.95K,-0.32%
2012年3月26日,"2,555.44","2,551.43","2,562.93","2,540.70",31.82K,0.10%
2012年3月23日,"2,552.94","2,575.33","2,578.82","2,544.53",43.33K,-1.19%
2012年3月22日,"2,583.75","2,586.94","2,599.24","2,570.45",44.93K,-0.16%
2012年3月21日,"2,587.79","2,597.38","2,613.27","2,569.07",58.00K,0.13%
2012年3月20日,"2,584.45","2,622.66","2,622.66","2,584.02",58.11K,-1.73%
2012年3月19日,"2,630.01","2,617.66","2,631.05","2,598.63",57.65K,0.25%
2012年3月16日,"2,623.52","2,591.80","2,624.32","2,577.24",58.09K,1.47%
2012年3月15日,"2,585.55","2,602.66","2,618.25","2,575.44",72.57K,-0.75%
2012年3月14日,"2,605.11","2,694.47","2,705.75","2,595.34",108.43K,-2.83%
2012年3月13日,"2,681.07","2,653.68","2,681.33","2,649.17",58.40K,1.00%
2012年3月12日,"2,654.40","2,663.24","2,666.43","2,636.42",62.33K,-0.37%
2012年3月9日,"2,664.30","2,644.10","2,664.41","2,631.41",55.26K,1.08%
2012年3月8日,"2,635.79","2,612.40","2,645.95","2,612.40",57.55K,1.26%
2012年3月7日,"2,603.01","2,596.48","2,628.59","2,594.13",56.95K,-0.69%
2012年3月6日,"2,621.05","2,654.80","2,657.96","2,615.60",62.45K,-1.56%
2012年3月5日,"2,662.70","2,687.74","2,694.61","2,660.95",71.40K,-0.64%
2012年3月2日,"2,679.93","2,637.96","2,679.93","2,637.96",64.12K,1.77%
2012年3月1日,"2,633.34","2,622.74","2,647.78","2,621.86",42.15K,-0.03%
2012年2月29日,"2,634.14","2,655.86","2,666.65","2,631.78",59.12K,-1.06%
2012年2月28日,"2,662.46","2,652.34","2,671.83","2,641.46",77.59K,0.22%
2012年2月27日,"2,656.57","2,658.12","2,693.84","2,656.57",101.51K,0.32%
2012年2月24日,"2,648.02","2,607.34","2,648.02","2,602.78",86.00K,1.60%
2012年2月23日,"2,606.26","2,595.78","2,614.54","2,590.52",70.38K,0.34%
2012年2月22日,"2,597.48","2,564.32","2,598.86","2,560.34",76.38K,1.37%
2012年2月21日,"2,562.45","2,544.84","2,562.91","2,520.79",47.90K,0.86%
2012年2月20日,"2,540.71","2,571.91","2,574.75","2,539.90",56.15K,0.14%
2012年2月17日,"2,537.09","2,551.82","2,558.34","2,522.86",39.00K,0.04%
2012年2月16日,"2,536.07","2,544.64","2,559.34","2,519.04",54.40K,-0.53%
2012年2月15日,"2,549.61","2,515.83","2,562.07","2,511.29",58.09K,1.09%
2012年2月14日,"2,522.11","2,528.97","2,533.26","2,506.54",40.43K,-0.39%
2012年2月13日,"2,531.98","2,504.41","2,553.45","2,496.30",51.91K,-0.06%
2012年2月10日,"2,533.62","2,521.68","2,560.03","2,521.16",61.58K,0.17%
2012年2月9日,"2,529.23","2,525.59","2,546.03","2,513.13",59.30K,0.04%
2012年2月8日,"2,528.24","2,456.42","2,534.16","2,451.00",56.19K,2.86%
2012年2月7日,"2,457.95","2,489.03","2,489.03","2,441.70",39.68K,-1.85%
2012年2月6日,"2,504.32","2,511.17","2,520.76","2,488.71",45.08K,-0.07%
2012年2月3日,"2,506.09","2,478.34","2,514.64","2,470.28",49.95K,0.80%
2012年2月2日,"2,486.24","2,437.47","2,486.24","2,429.71",42.07K,2.36%
2012年2月1日,"2,428.99","2,458.23","2,481.66","2,423.45",35.02K,-1.43%
2012年1月31日,"2,464.26","2,462.34","2,472.84","2,447.77",30.70K,0.14%
2012年1月30日,"2,460.72","2,508.88","2,508.88","2,460.40",43.52K,-1.73%
2012年1月20日,"2,504.09","2,476.73","2,510.34","2,462.59",54.53K,1.45%
2012年1月19日,"2,468.35","2,423.86","2,480.21","2,414.99",55.62K,1.91%
2012年1月18日,"2,422.19","2,464.92","2,485.50","2,414.53",63.89K,-1.56%
2012年1月17日,"2,460.60","2,347.57","2,462.43","2,329.25",64.21K,4.90%
2012年1月16日,"2,345.65","2,376.95","2,394.50","2,345.63",30.53K,-2.03%
2012年1月13日,"2,394.33","2,438.41","2,445.79","2,374.55",45.51K,-1.68%
2012年1月12日,"2,435.22","2,426.82","2,464.38","2,423.32",47.12K,-0.02%
2012年1月11日,"2,435.61","2,444.76","2,453.15","2,423.32",58.71K,-0.48%
2012年1月10日,"2,447.35","2,365.77","2,449.95","2,361.28",81.16K,3.33%
2012年1月9日,"2,368.57","2,291.18","2,368.89","2,271.72",54.73K,3.40%
2012年1月6日,"2,290.60","2,274.35","2,291.89","2,254.57",35.20K,0.62%
2012年1月5日,"2,276.39","2,290.78","2,316.66","2,272.15",43.02K,-0.97%
2012年1月4日,"2,298.75","2,361.50","2,365.99","2,298.30",34.35K,-2.00%
2011年12月30日,"2,345.74","2,318.67","2,349.03","2,318.67",35.87K,1.49%
2011年12月29日,"2,311.36","2,297.29","2,323.49","2,293.87",30.89K,0.15%
2011年12月28日,"2,307.93","2,295.87","2,309.64","2,267.11",32.88K,0.13%
2011年12月27日,"2,305.03","2,332.83","2,346.38","2,302.41",29.28K,-1.31%
2011年12月26日,"2,335.70","2,345.55","2,369.82","2,334.79",28.22K,-0.99%
2011年12月23日,"2,359.16","2,337.38","2,382.71","2,331.96",33.16K,0.76%
2011年12月22日,"2,341.34","2,325.27","2,358.47","2,294.61",36.68K,0.10%
2011年12月21日,"2,339.11","2,397.28","2,404.78","2,337.69",31.21K,-1.60%
2011年12月20日,"2,377.07","2,376.71","2,412.57","2,373.86",32.40K,-0.31%
2011年12月19日,"2,384.41","2,370.42","2,387.89","2,321.66",37.91K,-0.24%
2011年12月16日,"2,390.13","2,339.98","2,390.38","2,332.14",36.30K,2.11%
2011年12月15日,"2,340.79","2,382.44","2,384.47","2,340.45",36.75K,-2.36%
2011年12月14日,"2,397.48","2,415.94","2,433.55","2,392.30",25.32K,-1.01%
2011年12月13日,"2,421.93","2,467.02","2,472.66","2,418.67",35.72K,-2.25%
2011年12月12日,"2,477.69","2,497.92","2,502.05","2,476.12",21.90K,-1.03%
2011年12月9日,"2,503.46","2,506.62","2,525.16","2,496.97",24.03K,-0.85%
2011年12月8日,"2,525.00","2,525.04","2,549.10","2,494.69",27.78K,-0.13%
2011年12月7日,"2,528.23","2,517.34","2,534.53","2,509.78",23.26K,0.47%
2011年12月6日,"2,516.34","2,515.04","2,525.67","2,499.57",26.30K,-0.20%
2011年12月5日,"2,521.39","2,561.20","2,561.20","2,517.18",32.06K,-1.40%
2011年12月2日,"2,557.31","2,570.56","2,575.69","2,543.53",32.18K,-1.02%
2011年12月1日,"2,583.61","2,596.15","2,630.66","2,577.72",63.52K,2.46%
2011年11月30日,"2,521.52","2,600.10","2,601.90","2,507.18",42.35K,-3.34%
2011年11月29日,"2,608.57","2,595.09","2,609.19","2,580.29",30.03K,1.37%
2011年11月28日,"2,573.32","2,578.34","2,589.35","2,562.49",25.67K,0.13%
2011年11月25日,"2,569.97","2,585.14","2,598.39","2,563.65",23.91K,-0.73%
2011年11月24日,"2,588.91","2,565.69","2,604.24","2,557.70",30.32K,0.19%
2011年11月23日,"2,584.01","2,613.29","2,617.09","2,578.16",28.53K,-0.98%
2011年11月22日,"2,609.47","2,592.23","2,611.15","2,580.78",29.07K,-0.01%
2011年11月21日,"2,609.69","2,608.56","2,613.26","2,587.74",27.97K,0.12%
2011年11月18日,"2,606.49","2,643.67","2,646.21","2,601.18",42.42K,-2.09%
2011年11月17日,"2,662.02","2,671.95","2,687.83","2,660.65",35.25K,-0.30%
2011年11月16日,"2,670.12","2,745.86","2,746.29","2,659.15",55.95K,-2.72%
2011年11月15日,"2,744.68","2,746.77","2,754.00","2,732.91",41.76K,-0.20%
2011年11月14日,"2,750.20","2,717.54","2,751.88","2,714.86",46.39K,2.05%
2011年11月11日,"2,695.00","2,705.24","2,713.91","2,685.10",36.64K,-0.17%
2011年11月10日,"2,699.59","2,720.84","2,729.57","2,698.31",51.17K,-1.89%
2011年11月9日,"2,751.65","2,739.15","2,755.81","2,710.05",46.88K,0.88%
2011年11月8日,"2,727.71","2,745.06","2,756.09","2,723.69",47.88K,-0.31%
2011年11月7日,"2,736.25","2,750.99","2,769.30","2,733.17",45.38K,-1.00%
2011年11月4日,"2,763.75","2,770.57","2,781.99","2,748.98",61.96K,0.71%
2011年11月3日,"2,744.30","2,752.63","2,781.04","2,743.20",84.82K,0.07%
2011年11月2日,"2,742.39","2,658.55","2,742.94","2,653.72",64.36K,1.66%
2011年11月1日,"2,697.53","2,672.51","2,726.09","2,669.05",55.21K,0.08%
2011年10月31日,"2,695.31","2,704.53","2,709.32","2,680.99",50.41K,-0.51%
2011年10月28日,"2,709.02","2,694.54","2,729.14","2,689.38",71.64K,1.94%
2011年10月27日,"2,657.48","2,658.43","2,672.84","2,647.30",48.82K,0.22%
2011年10月26日,"2,651.65","2,613.27","2,679.66","2,611.01",73.10K,1.00%
2011年10月25日,"2,625.43","2,572.71","2,633.97","2,560.05",57.97K,1.89%
2011年10月24日,"2,576.67","2,517.06","2,581.12","2,501.96",46.35K,2.74%
2011年10月21日,"2,507.88","2,522.26","2,538.12","2,504.69",29.84K,-0.50%
2011年10月20日,"2,520.53","2,566.60","2,570.10","2,500.49",39.84K,-2.42%
2011年10月19日,"2,583.08","2,599.92","2,617.41","2,580.66",31.12K,-0.35%
2011年10月18日,"2,592.21","2,646.84","2,651.73","2,589.20",39.37K,-2.80%
2011年10月17日,"2,666.95","2,658.95","2,687.10","2,653.38",36.16K,0.50%
2011年10月14日,"2,653.78","2,655.36","2,665.44","2,629.88",38.34K,-0.33%
2011年10月13日,"2,662.60","2,636.86","2,672.91","2,629.41",60.43K,0.67%
2011年10月12日,"2,644.76","2,537.40","2,647.01","2,523.34",65.95K,3.64%
2011年10月11日,"2,551.99","2,625.16","2,635.69","2,526.65",45.03K,-0.20%
2011年10月10日,"2,557.08","2,588.35","2,595.32","2,552.28",28.33K,-0.94%
2011年9月30日,"2,581.35","2,595.58","2,607.57","2,572.19",32.05K,-0.26%
2011年9月29日,"2,588.18","2,593.56","2,615.14","2,577.29",37.09K,-0.86%
2011年9月28日,"2,610.59","2,654.83","2,660.10","2,602.63",34.17K,-1.03%
2011年9月27日,"2,637.88","2,634.93","2,652.56","2,613.42",35.02K,1.03%
2011年9月26日,"2,610.92","2,645.24","2,679.56","2,603.11",39.18K,-2.19%
2011年9月23日,"2,669.48","2,644.29","2,681.23","2,631.43",42.59K,-0.60%
2011年9月22日,"2,685.69","2,745.15","2,754.92","2,684.94",47.10K,-3.08%
2011年9月21日,"2,771.01","2,691.70","2,778.35","2,677.35",56.19K,3.02%
2011年9月20日,"2,689.84","2,675.04","2,702.28","2,664.10",25.60K,0.39%
2011年9月19日,"2,679.27","2,718.32","2,718.32","2,678.80",29.09K,-2.00%
2011年9月16日,"2,733.99","2,744.22","2,755.89","2,728.99",27.56K,0.18%
2011年9月15日,"2,729.05","2,734.55","2,754.19","2,728.91",31.17K,-0.15%
2011年9月14日,"2,733.11","2,729.26","2,736.91","2,677.13",30.43K,0.47%
2011年9月13日,"2,720.28","2,712.44","2,726.18","2,698.66",26.71K,-1.12%
2011年9月9日,"2,751.09","2,770.15","2,796.35","2,739.62",27.07K,-0.18%
2011年9月8日,"2,756.11","2,788.83","2,789.11","2,755.80",26.84K,-0.83%
2011年9月7日,"2,779.09","2,738.79","2,779.20","2,730.05",33.27K,2.05%
2011年9月6日,"2,723.30","2,727.75","2,745.36","2,711.07",29.71K,-0.75%
2011年9月5日,"2,743.82","2,780.83","2,780.83","2,743.38",32.01K,-2.14%
2011年9月2日,"2,803.85","2,828.84","2,836.62","2,790.77",29.32K,-1.08%
2011年9月1日,"2,834.53","2,852.39","2,869.25","2,825.96",30.12K,-0.43%
2011年8月31日,"2,846.78","2,843.99","2,855.30","2,823.77",32.11K,0.18%
2011年8月30日,"2,841.74","2,875.14","2,901.73","2,838.33",43.14K,-0.39%
2011年8月29日,"2,852.81","2,875.78","2,875.78","2,847.48",44.27K,-1.67%
2011年8月26日,"2,901.22","2,889.38","2,907.40","2,876.83",45.60K,-0.09%
2011年8月25日,"2,903.84","2,818.70","2,904.44","2,815.91",72.22K,3.34%
2011年8月24日,"2,810.02","2,834.58","2,845.47","2,804.82",35.30K,-0.39%
2011年8月23日,"2,821.00","2,788.70","2,821.00","2,777.29",32.62K,1.56%
2011年8月22日,"2,777.79","2,809.33","2,829.69","2,768.42",34.21K,-1.06%
2011年8月19日,"2,807.66","2,789.35","2,814.10","2,782.56",43.26K,-0.94%
2011年8月18日,"2,834.25","2,887.10","2,890.00","2,832.27",40.77K,-1.79%
2011年8月17日,"2,886.01","2,893.85","2,910.84","2,881.63",39.18K,-0.40%
2011年8月16日,"2,897.58","2,920.83","2,932.14","2,888.33",50.96K,-0.70%
2011年8月15日,"2,917.88","2,883.17","2,917.88","2,870.19",59.88K,1.48%
2011年8月12日,"2,875.36","2,881.55","2,894.22","2,868.87",57.20K,0.29%
2011年8月11日,"2,866.92","2,779.72","2,867.31","2,777.76",59.00K,1.52%
2011年8月10日,"2,824.12","2,845.35","2,858.55","2,820.12",58.66K,0.93%
2011年8月9日,"2,798.19","2,720.95","2,812.77","2,697.06",69.84K,0.15%
2011年8月8日,"2,793.90","2,864.51","2,888.77","2,747.97",71.52K,-3.57%
2011年8月5日,"2,897.42","2,881.74","2,916.41","2,868.16",49.32K,-2.12%
2011年8月4日,"2,960.31","2,962.91","2,983.01","2,951.84",32.99K,0.18%
2011年8月3日,"2,954.87","2,930.19","2,969.13","2,927.10",38.67K,-0.05%
2011年8月2日,"2,956.38","2,958.85","2,958.85","2,919.01",38.98K,-0.72%
2011年8月1日,"2,977.72","2,969.11","2,991.05","2,958.83",33.89K,0.19%
2011年7月29日,"2,972.08","2,981.02","2,995.97","2,948.08",46.30K,-0.30%
2011年7月28日,"2,981.00","2,973.64","2,984.38","2,956.71",48.14K,-0.63%
2011年7月27日,"3,000.05","2,961.58","3,002.69","2,951.52",48.39K,0.75%
2011年7月26日,"2,977.77","2,965.72","2,980.86","2,957.61",43.52K,0.32%
2011年7月25日,"2,968.29","3,050.90","3,050.90","2,958.88",67.18K,-3.25%
2011年7月22日,"3,067.99","3,066.19","3,083.19","3,059.60",37.26K,0.29%
2011年7月21日,"3,059.14","3,092.27","3,099.28","3,058.26",44.09K,-1.05%
2011年7月20日,"3,091.57","3,113.70","3,119.54","3,071.85",44.12K,-0.11%
2011年7月19日,"3,095.12","3,108.47","3,109.92","3,088.38",53.39K,-0.88%
